item,itemLabel,startDate,endDate,psid
Q22276725,Mohammad Nizamuddin Ahmed,2016-01-27,2019-01-26,Q22276725-D66C46C5-314B-4D31-A29B-7D7E88879F7F
Q27062983,Muhammad Mohaiminul Islam,1991-06-04,1995-06-03,Q27062983-E6C37086-A47A-4182-B928-F2BA648942CA
Q27628090,Amir Ahmed Mustafa,1990-08-15,1991-05-02,Q27628090-88EE0C01-C0C0-425F-9F2A-112F771146C9
Q27628122,Aurangzeb Chowdhury,2019-01-26,2020-07-25,Q27628122-9E267158-EB0C-4294-9841-18A69D99105A
Q27983620,Abu Taher,1999-06-04,2002-06-03,Q27983620-87CB0937-46A6-4E03-86FD-1932583CD8B5
Q28131691,Nurul Huq,1972-04-07,1973-11-06,Q28131691-627518A5-5F52-4358-AC1B-FA8DA3AB870B
Q28225240,Sultan Ahmed,1984-08-06,1990-08-14,Q28225240-4449D69F-2C08-4AF4-AB15-2748FFD1D4C8
Q28225241,Mohammad Nurul Islam,1995-06-04,1999-06-03,Q28225241-F48CE997-F889-4148-983B-CDF1B1A8A500
Q6712637,M. H. Khan,1973-11-07,1979-11-03,Q6712637-382AD38F-7702-47C5-AE56-851BE8ABC42F
Q6712653,M. Hasan Ali Khan,2005-01-09,2007-02-09,Q6712653-B4F4F25A-1E04-4B03-9DF2-305A7CA37364
Q6720488,M Farid Habib,2013-01-28,2016-01-27,Q6720488-B4015197-7AA7-4D38-A2AC-7E53CF4E0258
Q6733641,Mahbub Ali Khan,1979-11-04,1984-08-06,Q6733641-315AFBDF-F7EF-453D-8725-C445BFF9A865
Q7424817,Sarwar Jahan Nizam,2007-01-10,2009-01-28,Q7424817-5131942F-2EBC-4721-BB2F-06D26FA724F0
Q7461278,Shah Iqbal Mujtaba,2002-06-04,2005-01-09,Q7461278-88802142-A12A-479E-99BD-025F6EBD5671
Q8064679,Zahir Uddin Ahmed,2009-01-29,2013-01-28,Q8064679-90058CDE-4119-45C6-9A68-117C3C1BBB4B
Q97685559,M Saheen Iqbal,2020-07-25,,Q97685559-411964e5-4383-23e6-839b-c94d8c3d1ce9
